,Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status,Building Type,NumberOfEmployees,DandB Total Employees,X36 NPV List,AnnualRevenue,X36 NRR List,X36 MRC List,Longitude,Latitude,Industry,Estimated Build Cost,Net Classification,Vertical,Type,Total BRR
1975,Opp-001436,Acct-000116,1 - Working,False,False,10/31/16,12.0,,New Service,Wavelengths - Metro,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,19200.0,19200.0,14420.113611111112,5141072000.0,1800.4611111111108,4149.871944444444,-96.79411800000001,32.787255,,15880.2,Fiber Only,RLEC,Telecommunications,646154.0
1976,Opp-001437,Acct-000273,1 - Working,False,False,11/23/16,60.0,,New Service,Wavelengths - Long Haul,Bldg-051752,Denver,16091 E Lockheed Dr,Aurora,CO,80011,1476.27,On Zayo Network,,397.0,397.0,10717.03875,248747365.62,1480.9625,2156.47875,-104.801643,39.721368,,56688.1,On-Net,Wireless,Telecommunications,6084906.0
1977,Opp-001438,Acct-000013,5 - Accepted,True,True,11/23/16,36.0,,New Service,Ethernet,Bldg-126879,Dallas,904 Quality Way,Richardson,TX,75081,146.28,On Zayo Network,,40000.0,40000.0,32009.30836697248,10779768901.96,1315.7018165137615,2418.917541284404,-96.7112561,32.9663174,,20776.8,Fiber Only,National Carrier/ISP,Telecommunications,5117529.0
1978,Opp-001439,Acct-000156,1 - Working,False,False,10/31/16,36.0,,New Service,Ethernet,Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network,,73.0,73.0,28662.079889502762,31874722.0,1466.7950276243091,2486.617900552486,-96.7800473,32.7974974,,25227.0,Fiber Only,Reseller,Telecommunications,139823.0
1979,Opp-001439,Acct-000156,1 - Working,False,False,10/31/16,36.0,,New Service,Ethernet,Bldg-140252,Dallas,2500 Victory Ave,Dallas,TX,75219,767.17,On Zayo Network,,73.0,73.0,28662.079889502762,31874722.0,1466.7950276243091,2486.617900552486,-96.810159,32.790442,,31179.25,On-Net,Reseller,Telecommunications,139823.0
1980,Opp-001440,Acct-000183,5 - Accepted,True,True,11/23/16,12.0,,New Service,Ethernet,Bldg-115207,Dallas,1001 E Campbell Rd,Richardson,TX,75081,300.96,On Zayo Network,,350.0,350.0,17431.658571428572,167816347.42,1260.0528571428572,1712.062857142857,-96.70729200000001,32.976122,,30057.6,On-Net,Finance - Other,Finance,88182.0
1981,Opp-001441,Acct-000209,5 - Accepted,True,True,10/31/16,36.0,,New Service,Ethernet,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,37.0,37.0,23827.81339622641,6759554.49,748.0377358490566,2029.603962264151,-84.0608807,34.035421299999996,,21243.7,On-Net,Regional Carrier/ISP,Telecommunications,40009.0
1982,Opp-001442,Acct-000183,5 - Accepted,True,True,11/23/16,12.0,,New Service,Ethernet,Bldg-115207,Dallas,1001 E Campbell Rd,Richardson,TX,75081,300.96,On Zayo Network,,350.0,350.0,17431.658571428572,167816347.42,1260.0528571428572,1712.062857142857,-96.70729200000001,32.976122,,30057.6,On-Net,Finance - Other,Finance,88182.0
1983,Opp-001443,Acct-000158,5 - Accepted,True,True,11/23/16,36.0,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,,108.0,108.0,27140.371333333333,44897761.79,1198.6,3001.4273333333326,-96.930441,32.992076000000004,,27768.5,Fiber Only,Regional Carrier/ISP,Telecommunications,31594.0
1984,Opp-001444,Acct-000273,5 - Accepted,True,True,10/31/16,120.0,,New Service,FTT - Dark Fiber,Bldg-138934,Denver,3015 Youngfield St,Golden,CO,80401,58.1,On Zayo Network,,397.0,397.0,10717.03875,248747365.62,1480.9625,2156.47875,-105.14285670000001,39.7587843,,15014.5,Fiber Only,Wireless,Telecommunications,6084906.0
1985,Opp-001444,Acct-000273,5 - Accepted,True,True,10/31/16,120.0,,New Service,FTT - Dark Fiber,Bldg-319937,Denver,11909 W 6th Ave,Lakewood,CO,80033,4159.24,Build in Progress,,397.0,397.0,10717.03875,248747365.62,1480.9625,2156.47875,-105.13118899999999,39.726933,,137177.2,Fiber Only,Wireless,Telecommunications,6084906.0
1986,Opp-001445,Acct-000002,5 - Accepted,True,True,10/31/16,36.0,,New Service,Ethernet,Bldg-118824,Dallas,801 Industrial Blvd,Grapevine,TX,76051,193.13,On Zayo Network,,43350.0,43350.0,19287.699023746703,25378360491.8,1353.7565963060686,2117.4700527704485,-97.1042919,32.9301381,,23587.8,On-Net,National Carrier/ISP,Telecommunications,3344939.0
1987,Opp-001446,Acct-000359,5 - Accepted,True,True,10/31/16,12.0,,New Service,IP Services,Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247.0,On Zayo Network,,15.0,15.0,63461.188,6426080.92,922.0,2876.0860000000002,-104.968254,39.777368,,23515.0,Fiber Only,Media,Media & Content,10188.0
1988,Opp-001447,Acct-000273,5 - Accepted,True,True,10/31/16,120.0,,New Service,FTT - Dark Fiber,Bldg-138898,Denver,1700 Grove St,Denver,CO,80204,31.48,On Zayo Network,,397.0,397.0,10717.03875,248747365.62,1480.9625,2156.47875,-105.02658159999999,39.7441127,,13816.6,Restricted,Wireless,Telecommunications,6084906.0
1989,Opp-001447,Acct-000273,5 - Accepted,True,True,10/31/16,120.0,,New Service,FTT - Dark Fiber,Bldg-507595,Denver,745 S Lowell Blvd,Denver,CO,80219,2616.42,Build in Progress,,397.0,397.0,10717.03875,248747365.62,1480.9625,2156.47875,-105.0350361,39.7034222,,90892.6,Fiber Only,Wireless,Telecommunications,6084906.0
1990,Opp-001448,Acct-001166,5 - Accepted,True,True,11/25/16,36.0,,New Service,Ethernet,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,1400.0,1400.0,0.0,83462418.98,0.0,0.0,-84.0608807,34.035421299999996,,21243.7,On-Net,Media,Media & Content,55637.0
1991,Opp-001449,Acct-000039,5 - Accepted,True,True,10/31/16,60.0,,New Service,Dark Fiber - Metro,Bldg-011543,Denver,11011 E Peakview Ave,Englewood,CO,80111,257.74,On Zayo Network,,23800.0,23800.0,24238.821666666663,8993188.0,1021.6089285714285,1605.4089880952383,-104.86033799999998,39.598945,,23998.3,Fiber Only,Cable & Satellite,Media & Content,881860.0
1992,Opp-001449,Acct-000039,5 - Accepted,True,True,10/31/16,60.0,,New Service,Dark Fiber - Metro,Bldg-137821,Denver,14810 Grasslands Dr,Englewood,CO,80112,312.63,On Zayo Network,,23800.0,23800.0,24238.821666666663,8993188.0,1021.6089285714285,1605.4089880952383,-104.82681,39.562332,,26468.35,Fiber Only,Cable & Satellite,Media & Content,881860.0
1993,Opp-001450,Acct-000482,Closed - Lost,True,False,11/25/16,36.0,,New Service,IP Services,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,0.0,0.0,108945.96272727275,0.0,4683.124545454545,5774.669090909091,-84.391561,33.755431,,11993.5,On-Net,PTT,Telecommunications,14304.08
1994,Opp-001450,Acct-000482,Closed - Lost,True,False,11/25/16,36.0,,New Service,IP Services,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,0.0,0.0,108945.96272727275,0.0,4683.124545454545,5774.669090909091,-96.819612,32.800805,,26388.0,On-Net,PTT,Telecommunications,14304.08
1995,Opp-001451,Acct-000487,1 - Working,False,False,11/24/16,36.0,,New Service,IP Services,Bldg-120213,Dallas,6021 Connection Dr,Irving,TX,75039,521.2,On Zayo Network,,1450.0,1450.0,46294.635,645184297.18,922.0,1859.505,-96.96803,32.89501,,25030.0,On-Net,AdTech,Media & Content,270546.0
1996,Opp-001452,Acct-000487,1 - Working,False,False,11/24/16,36.0,,New Service,IP Services,Bldg-128166,Dallas,2410 Gateway Dr,Irving,TX,75063,777.04,On Zayo Network,,1450.0,1450.0,46294.635,645184297.18,922.0,1859.505,-96.98427070000001,32.893459,,31426.0,Fiber Only,AdTech,Media & Content,270546.0
1997,Opp-001453,Acct-000002,1 - Working,False,False,11/24/16,-1.0,,New Service,Wavelengths - Long Haul,Bldg-136936,Dallas,850 E Collins Blvd,Richardson,TX,75081,191.28,On Zayo Network,,43350.0,43350.0,19287.699023746703,25378360491.8,1353.7565963060686,2117.4700527704485,-96.7129604,32.967386600000005,,23476.8,On-Net,National Carrier/ISP,Telecommunications,3344939.0
1998,Opp-001454,Acct-000712,1 - Working,False,False,11/27/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-109799,Dallas,1201 Main St,Dallas,TX,75202,141.06,On Zayo Network,,0.0,0.0,25928.75,0.0,4610.0,1348.9950000000001,-96.8022322,32.7804649,,20463.6,On-Net,Consulting / Other Professional Services,Professional Services,0.0
1999,Opp-001455,Acct-000354,1 - Working,False,False,11/27/16,36.0,,New Service,Ethernet,Bldg-068834,Atlanta,3845 Pleasantdale Rd,Atlanta,GA,30340,2306.42,Not on Zayo Network,,1250.0,1250.0,39094.126,243314616.15,1044.9333333333334,3557.605333333333,-84.2398012,33.8972032,,65354.08,Type 2,Media,Media & Content,67652.0
2000,Opp-001456,Acct-000712,1 - Working,False,False,11/27/16,36.0,,New Service,Wavelengths - Metro,Bldg-109799,Dallas,1201 Main St,Dallas,TX,75202,141.06,On Zayo Network,,0.0,0.0,25928.75,0.0,4610.0,1348.9950000000001,-96.8022322,32.7804649,,20463.6,On-Net,Consulting / Other Professional Services,Professional Services,0.0
2001,Opp-001456,Acct-000712,1 - Working,False,False,11/27/16,36.0,,New Service,Wavelengths - Metro,Bldg-147140,Dallas,1701 N Market St,Dallas,TX,75202,609.61,On Zayo Network,,0.0,0.0,25928.75,0.0,4610.0,1348.9950000000001,-96.8072217,32.7816914,,27240.25,Fiber Only,Consulting / Other Professional Services,Professional Services,0.0
2002,Opp-001457,Acct-000415,Closed - Lost,True,False,11/1/16,12.0,,New Service,Ethernet,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,716.0,716.0,27064.66176470588,154782880.74,1502.3176470588237,1524.4217647058822,-96.79411800000001,32.787255,,15880.2,Fiber Only,National Carrier/ISP,Telecommunications,111746.0
2003,Opp-001458,Acct-000712,1 - Working,False,False,11/27/16,-1.0,,New Service,Wavelengths - Long Haul,Bldg-109799,Dallas,1201 Main St,Dallas,TX,75202,141.06,On Zayo Network,,0.0,0.0,25928.75,0.0,4610.0,1348.9950000000001,-96.8022322,32.7804649,,20463.6,On-Net,Consulting / Other Professional Services,Professional Services,0.0
2004,Opp-001459,Acct-000056,1 - Working,False,False,11/1/16,24.0,,New Service,Ethernet,Bldg-117680,Dallas,3000 Telecom Pkwy,Richardson,TX,75082,4830.93,On Zayo Network,,242000.0,213000.0,6702.486666666667,87756882000.0,2766.0,8538.214166666667,-96.651985,32.99042,,132773.25,Fiber Only,Finance - Other,Finance,539570.0
2005,Opp-001460,Acct-000191,1 - Working,False,False,10/31/16,-1.0,,New Service,IP Services,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,0.0,0.0,61517.550588235295,0.0,1663.2156862745098,2811.42,-84.0608807,34.035421299999996,,21243.7,On-Net,,,0.0
2006,Opp-001460,Acct-000191,1 - Working,False,False,10/31/16,-1.0,,New Service,IP Services,Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network,,0.0,0.0,61517.550588235295,0.0,1663.2156862745098,2811.42,-84.3908998,33.7559351,,13325.5,On-Net,,,0.0
2007,Opp-001460,Acct-000191,1 - Working,False,False,10/31/16,-1.0,,New Service,IP Services,Bldg-038124,Atlanta,2 Concourse Pkwy,Atlanta,GA,30328,397.07,On Zayo Network,,0.0,0.0,61517.550588235295,0.0,1663.2156862745098,2811.42,-84.352876,33.915592,,21912.1,Fiber Only,,,0.0
2008,Opp-001460,Acct-000191,1 - Working,False,False,10/31/16,-1.0,,New Service,IP Services,Bldg-131518,Atlanta,1200 Lake Hearn Dr NE,Atlanta,GA,30319,356.19,On Zayo Network,,0.0,0.0,61517.550588235295,0.0,1663.2156862745098,2811.42,-84.348135,33.91336,,20685.7,Fiber Only,,,0.0
2009,Opp-001460,Acct-000191,1 - Working,False,False,10/31/16,-1.0,,New Service,IP Services,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,0.0,0.0,61517.550588235295,0.0,1663.2156862745098,2811.42,-96.9829687,32.8970767,,32281.8,Fiber Only,,,0.0
2010,Opp-001461,Acct-000336,Closed - Lost,True,False,11/1/16,-1.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,65.0,65.0,24875.965599999996,5863920.0,1217.04,3304.5456000000004,-96.819612,32.800805,,26388.0,On-Net,Internet Content & Software,Media & Content,1444.0
2011,Opp-001462,Acct-000904,Closed - Lost,True,False,11/1/16,12.0,a0M6000000Mp4h6EAB,Positive Re-Rate/Move/Change,Managed WAN-LAN,Bldg-015161,Dallas,400 S Akard St,Dallas,TX,75202,80.14,On Zayo Network,,0.0,0.0,20631.845,0.0,1777.63,1820.91,-96.79855,32.778334,,16808.4,Fiber Only,Real Estate / Construction,Other Industry,58289.45
2012,Opp-001463,Acct-000904,Closed - Lost,True,False,11/1/16,12.0,a0M6000000Mp4i9EAB,Positive Re-Rate/Move/Change,Managed WAN-LAN,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network,,0.0,0.0,20631.845,0.0,1777.63,1820.91,-84.581427,33.744265000000006,,18223.6,On-Net,Real Estate / Construction,Other Industry,58289.45
2013,Opp-001464,Acct-000489,Closed - Lost,True,False,11/28/16,36.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,0.0,0.0,31413.8075,0.0,641.2225,1451.7425,-96.819612,32.800805,,26388.0,On-Net,Regional Carrier/ISP,Telecommunications,1403.0
2014,Opp-001465,Acct-000287,Closed - Lost,True,False,11/1/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,,0.0,0.0,41825.48333333333,0.0,6454.0,3057.465,-84.4256845,33.733839200000006,,18920.2,Fiber Only,Cloud Service Provider,IT Infrastructure,15624.0
2015,Opp-001465,Acct-000287,Closed - Lost,True,False,11/1/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,,0.0,0.0,41825.48333333333,0.0,6454.0,3057.465,-104.8470746,39.591309100000004,,23416.45,Fiber Only,Cloud Service Provider,IT Infrastructure,15624.0
2016,Opp-001466,Acct-000287,Closed - Lost,True,False,11/1/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,,0.0,0.0,41825.48333333333,0.0,6454.0,3057.465,-84.4256845,33.733839200000006,,18920.2,Fiber Only,Cloud Service Provider,IT Infrastructure,15624.0
2017,Opp-001467,Acct-001024,1 - Working,False,False,11/1/16,60.0,,New Service,IP Services,Bldg-119697,Dallas,2711 N Haskell Ave,Dallas,TX,75204,382.38,On Zayo Network,,0.0,18.0,133422.63833333334,0.0,2766.0,5765.864999999999,-96.79236,32.805890000000005,,34942.8,Fiber Only,Internet Content & Software,Media & Content,4282.0
2018,Opp-001468,Acct-000039,5 - Accepted,True,True,11/28/16,36.0,,New Service,Ethernet,Bldg-137974,Atlanta,980 Cobb Place Blvd NW - Bldg 100,Kennesaw,GA,30144,1962.49,On Zayo Network,,23800.0,23800.0,24238.821666666663,8993188.0,1021.6089285714285,1605.4089880952383,-84.581645,34.011176,,57099.76,Fiber Only,Cable & Satellite,Media & Content,881860.0
2019,Opp-001469,Acct-000078,5 - Accepted,True,True,11/28/16,12.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,0.0,0.0,106633.01666666666,0.0,4763.666666666667,2743.6800000000003,-96.819612,32.800805,,26388.0,On-Net,Regional Carrier/ISP,Telecommunications,25902.76
2020,Opp-001469,Acct-000078,5 - Accepted,True,True,11/28/16,12.0,,New Service,Ethernet,Bldg-015168,Denver,1850 Pearl St,Denver,CO,80203,103.07,On Zayo Network,,0.0,0.0,106633.01666666666,0.0,4763.666666666667,2743.6800000000003,-104.97949960000001,39.745886,,17038.15,On-Net,Regional Carrier/ISP,Telecommunications,25902.76
2021,Opp-001470,Acct-000287,Closed - Lost,True,False,11/1/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,,0.0,0.0,41825.48333333333,0.0,6454.0,3057.465,-104.8470746,39.591309100000004,,23416.45,Fiber Only,Cloud Service Provider,IT Infrastructure,15624.0
2022,Opp-001471,Acct-000003,Closed - Lost,True,False,11/1/16,-1.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,60.0,300.0,31194.20166666667,28269698.32,1536.6666666666667,2641.2408333333337,-96.819612,32.800805,,26388.0,On-Net,Colo/Hosting,IT Infrastructure,17803.0
2023,Opp-001472,Acct-000095,Closed - Lost,True,False,11/28/16,36.0,,New Service,Ethernet,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,,40.0,40.0,41888.917,6830418.49,1650.38,3329.9504,-84.42146109999999,33.7775391,,22945.84,Fiber Only,Transportation - Other,Transportation & Logistics,0.0
2024,Opp-001472,Acct-000095,Closed - Lost,True,False,11/28/16,36.0,,New Service,Ethernet,Bldg-109004,Atlanta,245 Peachtree Center Ave NE,Atlanta,GA,30303,682.15,On Zayo Network,,40.0,40.0,41888.917,6830418.49,1650.38,3329.9504,-84.3856605,33.76109829999999,,26371.6,Fiber Only,Transportation - Other,Transportation & Logistics,0.0
2025,Opp-001473,Acct-000156,1 - Working,False,False,11/28/16,36.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,73.0,73.0,28662.079889502762,31874722.0,1466.7950276243091,2486.617900552486,-96.819612,32.800805,,26388.0,On-Net,Reseller,Telecommunications,139823.0
2026,Opp-001474,Acct-000095,Closed - Lost,True,False,11/28/16,36.0,,New Service,Ethernet,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,,40.0,40.0,41888.917,6830418.49,1650.38,3329.9504,-84.42146109999999,33.7775391,,22945.84,Fiber Only,Transportation - Other,Transportation & Logistics,0.0
2027,Opp-001474,Acct-000095,Closed - Lost,True,False,11/28/16,36.0,,New Service,Ethernet,Bldg-109004,Atlanta,245 Peachtree Center Ave NE,Atlanta,GA,30303,682.15,On Zayo Network,,40.0,40.0,41888.917,6830418.49,1650.38,3329.9504,-84.3856605,33.76109829999999,,26371.6,Fiber Only,Transportation - Other,Transportation & Logistics,0.0
2028,Opp-001475,Acct-000139,Closed - Lost,True,False,11/1/16,36.0,,New Service,IP Services,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network,,0.0,0.0,49938.946,0.0,1106.216,2467.735,-96.87364509999999,32.8217917,,33097.8,On-Net,Cloud Service Provider,IT Infrastructure,93000.0
2029,Opp-001476,Acct-000019,3 - Committed,False,False,11/28/16,36.0,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,0.0,0.0,53023.202217194565,0.0,13306.329570135746,2934.3505882352943,-104.995682,39.74556,,16742.05,On-Net,National Carrier/ISP,Telecommunications,22141.48
2030,Opp-001477,Acct-000095,Closed - Lost,True,False,11/28/16,36.0,,New Service,Ethernet,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,,40.0,40.0,41888.917,6830418.49,1650.38,3329.9504,-84.42146109999999,33.7775391,,22945.84,Fiber Only,Transportation - Other,Transportation & Logistics,0.0
2031,Opp-001477,Acct-000095,Closed - Lost,True,False,11/28/16,36.0,,New Service,Ethernet,Bldg-501773,Atlanta,2 Memorial Dr SE,Atlanta,GA,30334,2828.94,Not on Zayo Network,,40.0,40.0,41888.917,6830418.49,1650.38,3329.9504,-84.3880142,33.746112200000006,,77894.56,Fiber Only,Transportation - Other,Transportation & Logistics,0.0
2032,Opp-001478,Acct-000491,1 - Working,False,False,11/28/16,-1.0,,New Service,IP Services,Bldg-038076,Atlanta,1130 Powers Ferry Pl SE,Marietta,GA,30067,116.9,On Zayo Network,,0.0,0.0,37317.829999999994,0.0,922.0,1768.3366666666668,-84.481658,33.925308,,13507.0,Restricted,Commercial Systems Integrator,Professional Services,0.0
2033,Opp-001479,Acct-000002,1 - Working,False,False,11/28/16,-1.0,,New Service,Wavelengths - Metro,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,,43350.0,43350.0,19287.699023746703,25378360491.8,1353.7565963060686,2117.4700527704485,-104.996223,39.745214000000004,,19092.4,On-Net,National Carrier/ISP,Telecommunications,3344939.0
2034,Opp-001479,Acct-000002,1 - Working,False,False,11/28/16,-1.0,,New Service,Wavelengths - Metro,Bldg-139003,Denver,6000 Victory Way,Commerce City,CO,80022,7677.11,On Zayo Network,,43350.0,43350.0,19287.699023746703,25378360491.8,1353.7565963060686,2117.4700527704485,-104.89083600000001,39.8066381,,242713.3,Fiber Only,National Carrier/ISP,Telecommunications,3344939.0
2035,Opp-001480,Acct-000245,2 - Best Case,False,False,11/28/16,36.0,,New Service,Dark Fiber - Metro,Bldg-506764,Dallas,501 S Sherley Ave,Anna,TX,75409,-1.0,Not on Zayo Network,,0.0,0.0,70761.82477272728,0.0,2584.3939393939395,5813.119545454546,-96.54803270000001,33.3452657,,12000.0,Fiber Only,Reseller,Telecommunications,0.0
2036,Opp-001480,Acct-000245,2 - Best Case,False,False,11/28/16,36.0,,New Service,Dark Fiber - Metro,Bldg-506765,Dallas,1221 S Ferguson Pkwy,Anna,TX,75409,-1.0,Not on Zayo Network,,0.0,0.0,70761.82477272728,0.0,2584.3939393939395,5813.119545454546,-96.567091,33.340431300000006,,12000.0,Fiber Only,Reseller,Telecommunications,0.0
2037,Opp-001480,Acct-000245,2 - Best Case,False,False,11/28/16,36.0,,New Service,Dark Fiber - Metro,Bldg-506766,Dallas,Sharp Street,Anna,TX,75409,-1.0,Not on Zayo Network,,0.0,0.0,70761.82477272728,0.0,2584.3939393939395,5813.119545454546,-96.54370490000001,33.3285292,,12000.0,Fiber Only,Reseller,Telecommunications,0.0
2038,Opp-001481,Acct-000245,1 - Working,False,False,11/28/16,36.0,,New Service,Ethernet,Bldg-506764,Dallas,501 S Sherley Ave,Anna,TX,75409,-1.0,Not on Zayo Network,,0.0,0.0,70761.82477272728,0.0,2584.3939393939395,5813.119545454546,-96.54803270000001,33.3452657,,12000.0,Fiber Only,Reseller,Telecommunications,0.0
2039,Opp-001481,Acct-000245,1 - Working,False,False,11/28/16,36.0,,New Service,Ethernet,Bldg-506765,Dallas,1221 S Ferguson Pkwy,Anna,TX,75409,-1.0,Not on Zayo Network,,0.0,0.0,70761.82477272728,0.0,2584.3939393939395,5813.119545454546,-96.567091,33.340431300000006,,12000.0,Fiber Only,Reseller,Telecommunications,0.0
2040,Opp-001481,Acct-000245,1 - Working,False,False,11/28/16,36.0,,New Service,Ethernet,Bldg-506766,Dallas,Sharp Street,Anna,TX,75409,-1.0,Not on Zayo Network,,0.0,0.0,70761.82477272728,0.0,2584.3939393939395,5813.119545454546,-96.54370490000001,33.3285292,,12000.0,Fiber Only,Reseller,Telecommunications,0.0
2041,Opp-001482,Acct-000019,3 - Committed,False,False,11/28/16,36.0,,New Service,Ethernet,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,0.0,0.0,53023.202217194565,0.0,13306.329570135746,2934.3505882352943,-84.391561,33.755431,,11993.5,On-Net,National Carrier/ISP,Telecommunications,22141.48
2042,Opp-001483,Acct-000013,5 - Accepted,True,True,11/1/16,60.0,,New Service,Ethernet,Bldg-109029,Atlanta,705 Westech Dr,Norcross,GA,30092,3339.69,On Zayo Network,,40000.0,40000.0,32009.30836697248,10779768901.96,1315.7018165137615,2418.917541284404,-84.22917149999999,33.9579631,,90152.56,On-Net,National Carrier/ISP,Telecommunications,5117529.0
2043,Opp-001484,Acct-000191,1 - Working,False,False,11/1/16,-1.0,,New Service,IP Services,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,0.0,0.0,61517.550588235295,0.0,1663.2156862745098,2811.42,-84.0608807,34.035421299999996,,21243.7,On-Net,,,0.0
2044,Opp-001484,Acct-000191,1 - Working,False,False,11/1/16,-1.0,,New Service,IP Services,Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network,,0.0,0.0,61517.550588235295,0.0,1663.2156862745098,2811.42,-84.3908998,33.7559351,,13325.5,On-Net,,,0.0
2045,Opp-001484,Acct-000191,1 - Working,False,False,11/1/16,-1.0,,New Service,IP Services,Bldg-038124,Atlanta,2 Concourse Pkwy,Atlanta,GA,30328,397.07,On Zayo Network,,0.0,0.0,61517.550588235295,0.0,1663.2156862745098,2811.42,-84.352876,33.915592,,21912.1,Fiber Only,,,0.0
2046,Opp-001484,Acct-000191,1 - Working,False,False,11/1/16,-1.0,,New Service,IP Services,Bldg-131518,Atlanta,1200 Lake Hearn Dr NE,Atlanta,GA,30319,356.19,On Zayo Network,,0.0,0.0,61517.550588235295,0.0,1663.2156862745098,2811.42,-84.348135,33.91336,,20685.7,Fiber Only,,,0.0
2047,Opp-001484,Acct-000191,1 - Working,False,False,11/1/16,-1.0,,New Service,IP Services,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,0.0,0.0,61517.550588235295,0.0,1663.2156862745098,2811.42,-96.9829687,32.8970767,,32281.8,Fiber Only,,,0.0
2048,Opp-001485,Acct-000286,1 - Working,False,False,11/1/16,-1.0,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,75.0,75.0,30081.1875,31079366.08,1256.2250000000001,1677.8054166666668,-104.995682,39.74556,,16742.05,On-Net,Regional Carrier/ISP,Telecommunications,16802.0
2049,Opp-001486,Acct-000062,Closed - Lost,True,False,11/1/16,-1.0,,New Service,Dark Fiber - Metro,Bldg-136936,Dallas,850 E Collins Blvd,Richardson,TX,75081,191.28,On Zayo Network,,1295.0,1295.0,26808.61348837209,1625795792.0,1081.7418604651161,1731.3290697674418,-96.7129604,32.967386600000005,,23476.8,On-Net,Colo/Hosting,IT Infrastructure,255295.0
2050,Opp-001486,Acct-000062,Closed - Lost,True,False,11/1/16,-1.0,,New Service,Dark Fiber - Metro,Bldg-349216,Dallas,601 Data Dr,Plano,TX,75075,773.88,Not on Zayo Network,,1295.0,1295.0,26808.61348837209,1625795792.0,1081.7418604651161,1731.3290697674418,-96.7590852,33.008123,,31347.0,Fiber Only,Colo/Hosting,IT Infrastructure,255295.0
